"","불량","adress","contents","time","money","career","sex","age","education","employment","personnel","period","week","close","detail_adress","realtime"
"7167",1,"전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체","24"
"7168",1,"전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체","24"
"7169",1,"전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체","24"
"7170",1,"전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체","24"
"7171",1,"부안군 전체","지기5월18일 부안 모항 해수욕장  그림그리기 대회 스탭(남여무관","07:30~16:30","일급80,000","무관(신입+경력)","성별무관","20세(2000년생) ~ 35세(1985년생) 미성년자 불가","학력무관","아르바이트","1명","1일 (근무날짜: 5월 18일)","주1일","2019년 5월 15일(수) ~ 2019년 5월 20일(월)
D-DAY 2 ","전북 부안군 변산면 모항길 23-1<U+00A0>(모항갯벌해수욕장관리사무소)<U+00A0>전북 부안군 전체","9"
"7172",1,"군산시 나운동","웅진씽크빅 군산서부지국센터교사, 재택영어화상교사,방문교사 구합니다","14:00~19:00","월급2,000,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","1명","1년이상","월, 수, 목요일 (요일협의가능)","2019년 5월 17일(금) ~ 2019년 6월 6일(목)","전북 군산시 백토로 114<U+00A0>(광명빌딩)4층<U+00A0>전북 군산시 나운동","5"
"7173",1,"전주시 효자동3","GS25효자원룸점주말 오후 (토일) 스토어 매니져분 구합니다.","15:00~22:00","월급340,000","무관(신입+경력)","성별무관","23세(1997년생) ~ 40세(1980년생) 미성년자 불가","고등학교 졸업 이상","아르바이트","1명","6개월~1년 (기간협의가능)","주말","2019년 5월 15일(수) ~ 상시모집","전북 전주시 완산구 서곡2길 13<U+00A0>서곡2길13번지 GS25<U+00A0>전북 전주시 완산구 효자동3가","7"
"7174",1,"전주시 전체","아주정갈비주방정직원 주6일제 급여 250만/ 홀서빙 남여 무관 급구","11:00~23:00","월급2,500,000","무관(신입+경력)","성별무관","26세(1994년생) ~ 35세(1985년생) 미성년자 불가","학력무관","정규직","00명 (100명 미만)","6개월~1년 (수습기간있음)","주6일 (요일협의가능 : 주6일근무 / 평일 휴무)","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 평화로 157<U+00A0>(평화동2가)<U+00A0>전북 전주시 완산구 전체","12"
"7175",1,"군산시 미장동","웅진씽크빅 군산동부지국유아초등 방문학습교사 1명 /집중타임 근무교사 1명","15:00~21:00","월급1,500,000","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","1명","1년이상","월~금 (요일협의가능)","2019년 5월 17일(금) ~ 2019년 6월 6일(목)","전라북도 군산시 수송로 289<U+00A0>정원빌딩 2층(동행한의원 옆,본죽위)<U+00A0>전북 군산시 미장동","6"
"7176",1,"익산시 영등동","크리스피크림도넛  익산영등점크리스피크림 영등점  알바모집","11:00~09:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","00명 (100명 미만)","6개월~1년 (기간협의가능)","월, 화, 수, 목, 금, 토, 일요일","2019년 5월 16일(목) ~ 상시모집","전북 익산시 영등동 770-7<U+00A0>1층 크리스피크림<U+00A0>전북 익산시 영등동","2"
"7177",1,"정읍시 망제동","(주)인앤워크월212만 세종호텔계열 골프리조트 레스토랑 홀서빙 - 전북 정","10:00~20:00 (로테이션)","월급2,120,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","계약직, 파견직","0명 (10명 미만)","6개월~1년","주6일","2019년 5월 18일(토) ~ 2019년 6월 7일(금)","전북 정읍시 첨단과학로 476<U+00A0>내장산CC<U+00A0>전북 정읍시 망제동","10"
"7178",1,"김제시 검산동","웅진씽크빅 김제지국일5시간 방문.공부방.센터교사 모십니다~","15:00~20:00","월급1,400,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","1명","1년이상","월~금","2019년 5월 15일(수) ~ 2019년 5월 28일(화)","전북 김제시 도작로 104<U+00A0>전원빌딩3층 웅진씽크빅<U+00A0>전북 김제시 검산동","5"
"7179",1,"남원시 도통동","교촌치킨 전북 남원주방 구합니다.","19:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트, 정규직","0명 (10명 미만)","1년이상 (기간협의가능)","주4일","2019년 5월 17일(금) ~ 상시모집","전북 남원시 시청로 27<U+00A0>교촌치킨<U+00A0>전북 남원시 도통동","5"
"7180",1,"익산시 동산동","교촌치킨 동산교촌치킨 동산점에서 주말 배달 라이더 모집합니다.","18:00~24:00","시급10,000","무관(신입+경력)","남자","24세(1996년생) ~ 45세(1975년생) 미성년자 불가","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (수습기간있음, 기간협의가능)","주말","2019년 5월 17일(금) ~ 상시모집","주소전라북도 익산시 서동로 95 1층 교촌치킨 동산점<U+00A0>1층 교촌치킨 동산점<U+00A0>전북 익산시 동산동","6"
"7181",1,"전주시 덕진동1","(주)드림물류일당 최대 13만원 야간물류센터 일당아르바이트 大모집","20:00~06:00","일급130,000","무관(신입+경력)","성별무관","20세(2000년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직, 계약직, 파견직, 인턴직","00명 (100명 미만)","3개월~6개월 (기간협의가능)","월~일","2019년 5월 17일(금) ~ 상시모집","전북 전주시 덕진구 덕진광장로 3<U+00A0>(시외버스덕진간이정류소)<U+00A0>전북 전주시 덕진구 덕진동1가","14"
"7182",1,"익산시 모현동1","SK매직 익산지국SK매직 익산지국 MC(매직케어)모집","09:00~18:00","건별2,700,000","무관(신입+경력)","성별무관","25세(1995년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상","월~토(토요일 격주휴무)","2019년 5월 17일(금) ~ 상시모집","전북 익산시 배산로 161<U+00A0>(이레빌딩)<U+00A0>전북 익산시 모현동1가","9"
"7183",1,"정읍시 수성동","촌댁맥주 수성점정읍 촌댁맥주 수성점  평일,주말 홀직원 및 아르바이트 모집","20:00~02:00","시급8,700","무관(신입+경력)","성별무관","20세(2000년생) ~ 50세(1970년생) 미성년자 불가","학력무관","아르바이트, 계약직","0명 (10명 미만)","3개월~6개월 (기간협의가능)","월, 화, 수, 목, 금, 토, 일요일 (요일협의가능)","2019년 5월 18일(토) ~ 상시모집","전북 정읍시 수성택지5길 34<U+00A0>촌댁맥주 수성점<U+00A0>전북 정읍시 수성동","18"
"7184",1,"군산시 전체","피자알볼로 군산점피자 알볼로 배달알바 구합니다","18:00~23:00","시급10,030","무관(신입+경력)","남자","31세(1989년생) ~ 50세(1970년생) 미성년자 불가","학력무관","아르바이트","1명","3개월~6개월","주6일","2019년 5월 15일(수) ~ 상시모집","전북 군산시 백토로 217<U+00A0>피자알볼로 군산점<U+00A0>전북 군산시 전체","5"
"7185",1,"익산시 마동","굽네치킨&분식이 이래도 되는가굽네치킨&분식이가 이래도 되는가","17:00~24:00 (로테이션)","시급10,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트, 정규직","4명","1년이상 (수습기간있음, 기간협의가능)","월~일 (요일협의가능)","2019년 5월 17일(금) ~ 상시모집","전북 익산시 중앙로 166-1<U+00A0>(한국축산물류센타)<U+00A0>전북 익산시 마동","7"
"7186",1,"전주시 전체","(주)현대렌탈케어 전주지국정수기 필터교체 케어매니저 모집 (초보환영)","09:00~18:00","월급2,500,000","무관(신입+경력)","성별무관","30세(1990년생) ~ 49세(1971년생) 미성년자 불가","학력무관","위촉직(프리랜서)","3명","1년이상 (기간협의가능)","주5일","2019년 5월 15일(수) ~ 2019년 5월 20일(월)
D-DAY 2 ","전북 전주시 덕진구 동부대로 375<U+00A0>1층 현대렌탈케어<U+00A0>전북 전주시 덕진구 전체","9"
"7187",1,"전주시 송천동2","커피니 전주에코시티점주말 아르바이트를 모집합니다.","10:30~23:00","시급8,350","경력(연차무관)","성별무관","21세(1999년생) ~ 35세(1985년생) 미성년자 불가","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 15일(수) ~ 2019년 6월 4일(화)","전북 전주시 덕진구 세병로 28<U+00A0>1층 105,106호<U+00A0>전북 전주시 덕진구 송천동2가","12.5"
"7188",1,"정읍시 맥도날드","맥도날드 전북정읍DT맥도날드 전북정읍DT점 라이더 / 배달사원 모집합니다","시간협의","시급8,350","성별 성별무관","연령 연령무관  청소년 가능","학력 학력무관","","아르바이트","00명 (100명 미만)","1년이상 (기간협의가능)","요일협의","2019년 5월 15일(수) ~ 2019년 5월 24일(금)
D-DAY 6 ","홈페이지www.mcalba.co.kr/m/appstrap/recruit_view.asp?idx=403461","없음"
"7189",1,"정읍시 맥도날드","맥도날드 전북정읍DT맥도날드 전북정읍DT점 크루모집","시간협의","시급8,350","성별 성별무관","연령 연령무관  청소년 가능","학력 학력무관","","아르바이트","00명 (100명 미만)","1년이상 (기간협의가능)","요일협의","2019년 5월 15일(수) ~ 2019년 5월 21일(화)
D-DAY 3 ","홈페이지www.mcalba.co.kr/m/appstrap/recruit_view.asp?idx=403460","없음"
"7190",1,"전주시 송천동1","하나로전주 송천동에서 논산연무대까지 매주 화요일 승용차로 주1회","10:50~14:50","시급10,000","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","1년이상 (기간협의가능)","주1일","2019년 5월 18일(토) ~ 상시모집","전북 전주시 덕진구 송천중앙로 56<U+00A0>56<U+00A0>전북 전주시 덕진구 송천동1가","4"
"7191",1,"전주시 송천동2","버거킹 전주송천DT점주말 오후  (매장인근거주자)","08:00~24:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","월, 화, 수, 목, 금, 토, 일요일 (요일협의가능 : 월~일 중 협의.)","2019년 5월 18일(토) ~ 2019년 5월 21일(화)
D-DAY 3 ","전북 전주시 덕진구 동부대로 1023<U+00A0>송천동 2가 54-89번지<U+00A0>전북 전주시 덕진구 송천동2가","16"
"7192",1,"전주시 전체","GS25전주코오롱점gs25 평화코오롱점 스토어매니저구인","22:00~08:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","6개월~1년 (수습기간있음)","주말 (요일협의가능)","2019년 5월 18일(토) ~ 상시모집","전북 전주시 완산구 평화18길 23-9<U+00A0>23-9<U+00A0>전북 전주시 완산구 전체","14"
"7193",1,"전주시 서노송동","전주시청옆U+정규직/주말접수및상담환영5/21_5/24면접선택-면접비지급/101번접수응대/정시퇴근/통근","09:00~18:00","월급3,000,000","무관(신입+경력)","성별무관","20세(2000년생) ~ 40세(1980년생) 미성년자 불가","고등학교 졸업 이상","아르바이트, 정규직","30명","6개월~1년 (기간협의가능)","주5일","2019년 5월 18일(토) ~ 2019년 5월 20일(월)
D-DAY 2 ","전북 전주시 완산구 기린대로 213<U+00A0>(대우빌딩)16층<U+00A0>전북 전주시 완산구 서노송동","9"
"7194",1,"전주시 중노송동","(유)전흥아콤코리아[홈플러스 전주완산점] 카트정리 및 주차관리 근무자를 모집","16:00~24:00","월급1,750,000","무관(신입+경력)","남자","연령무관 ","학력무관","아르바이트, 정규직, 계약직","0명 (10명 미만)","3개월~6개월 (기간협의가능)","월~금","2019년 5월 16일(목) ~ 상시모집","전북 전주시 완산구 기린대로 170<U+00A0>(홈플러스 전주완산점)<U+00A0>전북 전주시 완산구 중노송동","8"
"7195",1,"전주시 전체","(주)지에스리테일 랄라블라 전북도청점(주)GS리테일 랄라블라 전북도청점 평일미들(오후) 아르바이","17:00~22:00","시급10,020","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","3개월~6개월","월, 화, 수, 목, 금요일","2019년 5월 16일(목) ~ 2019년 5월 26일(일)","전북 전주시 완산구 홍상중앙로 26<U+00A0>1층 랄라블라 전북도청점<U+00A0>전북 전주시 완산구 전체","5"
"7196",1,"전주시 팔복동2","파리바게뜨 팔복점파리바게뜨 팔복점에서 함께 일할 분을 모집합니다","17:00~21:00","시급8,350","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","1년이상 (기간협의가능)","월, 화, 수요일","2019년 5월 18일(토) ~ 상시모집","전북 전주시 덕진구 기린대로 695<U+00A0>파리바게뜨 팔복점<U+00A0>전북 전주시 덕진구 팔복동2가","4"
